2020-03-06;16:44:34;SEND_DATA;PIC-0-O;ducputo
2020-03-06;16:48:38;SEND_DATA;HUM-0-I;NONE
2020-03-06;16:48:59;SEND_DATA;PIC-0-O;NONE
2020-03-06;16:50:32;SEND_DATA;PIC-0-O;NONE
2020-03-06;16:51:53;SEND_DATA;HUM-0-I;NONE
2020-03-06;16:52:34;SEND_DATA;LUM-0-I;NONE
